ID,URL,Name,Price,Category,Sizes,Colors,Availability,Description,Images,Features,Sense of Fitting Rating,,Material Quality Rating,Comfort Rating,Average Rating,Review Count
JM6460,https://shop.adidas.jp/products/JM6460,フード グリルチーズ グラフィックTシャツ,4070 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Glow Blue,ホワイト,ブラウン,ブラック",In Stock,チーズとパン。2つのシンプルな材料を組み合わせれば、いつだってお気に入りの心安らぐメニュー、グリルチーズサンドイッチができあがる。このアディダスの半袖Tシャツは、カラフルなグラフィックでおいしい料理の楽しみを称えている。ソフトなコットンは、いつ着ても快適さが続く。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b75d11d7e1264e4fa60b8a8fd239c664_9366/T_JM6460_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/d3089e499d3b4fc0b8cbbb3bb39e6c6d_9366/T_JM6460_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JV7170,https://shop.adidas.jp/products/JV7170,アディゼロ ランニング半袖Tシャツ,8250 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Blue,レッド,ブラック",In Stock,"無駄を省き、必要な機能だけ取り入れたこのランニングTシャツは、空気抵抗を考慮した柔軟性に富むスリムなシルエット。パンチング加工を施した軽やかな生地が、限界に挑んでヒートアップするトレーニング中も爽やかな空気を肌に届け、集中力を支えてくれる。

この製品には、リサイクル素材を70%以上使用。これまで作られてきた製品の素材をリユースすることで、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/5959b8d89c0348c8876b01fd084481b1_9366/T_JV7170_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/566e69a6f22945288d573a476c565ce2_9366/T_JV7170_23_hover_model.jpg","半袖,スリムフィット,その他,クルーネック,ポリエステル86%  / ポリウレタン14%,パーフォレーションを施した軽やかな生地,リフレクター仕様のロゴ",N/A,N/A,N/A,N/A,N/A,N/A
JY3650,https://shop.adidas.jp/products/JY3650,ホットショット グラフィック 半袖Tシャツ,5170 JPY,ウェア・服,"XL/XXL,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Black,ベージュ",In Stock,クリエイターのために作られた、アディダスのグラフィックTシャツ。「ゲームを作るのは自分」という大胆なステートメントを表現している。ソフトなシングルジャージー素材が、軽やかで快適な着心地をもたらす。ゆったりとしたフィット感で身体を動かしやすいデザイン。ハードウッドコートでスキルを披露するときも、ただリラックスするときも心地よく過ごせる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/87110e791dc14207afedc3c649d22998_9366/T_JY3650_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/2868b33acf8b4783b5be9a0b2f0357e9_9366/T_JY3650_23_hover_model.jpg","半袖,ルーズフィット,コットン,クルーネック,綿70% / ポリエステル30%",N/A,N/A,N/A,N/A,N/A,N/A
JM4330,https://shop.adidas.jp/products/JM4330,テニス プロ クライマクール 長袖Tシャツ,12650 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL",White,In Stock,"自分らしいスタイルでテニスコートに立とう。世界最高峰の芝コート大会をイメージしてデザインされたこの長袖Tシャツは、adidasのヘリテージ感とモダンなパフォーマンス性能を兼ね備えている。クライマクールが汗をすばやく吸収・発散し、クールでドライなコンディションをキープ。集中を妨げず優れたパフォーマンスを支える。スリムフィットがすばやい動きをサポートし、フリーリフトデザインがオーバーヘッドショットの可動域を確保する。

クライマクールが汗をすばやく吸収・発散し、汗をコントロール。速乾性に優れた繊維が、肌をさらっと快適に保つ。","https://assets.adidas.com/images/w_600,f_auto,q_auto/93e65602bbdf42cd97d644b275f23edd_9366/T_JM4330_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/320f83151d77469c9dac49d976d5dc7f_9366/T_JM4330_23_hover_model.jpg","長袖,スリムフィット,その他,クルーネック,ポリエステル94% / ポリウレタン6%,クライマクール,フラットニットのメッシュ襟,フリーリフトデザイン",N/A,N/A,N/A,N/A,N/A,N/A
JM6401,https://shop.adidas.jp/products/JM6401,テレックス ユニセックス グラフィック Tシャツ,4950 JPY,ウェア・服,"XL/XXL,J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black,ベージュ",In Stock,丘の上を自由に駆け回ろう。アディダス テレックスのアウトドアTシャツは、冒険を求める人のための一枚。ソフトなコットンジャージーが、カジュアルな普段使いの雰囲気を醸し出している。すっきりとしたモダンなグラフィックで、冒険心を高めて。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9799b0f30dad4cdb82bedf40dee1b0b6_9366/T_JM6401_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/e64694fcf54447cc87c7b7d9a831d78e_9366/T_JM6401_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,綿100%,テレックスのグラフィック",N/A,N/A,N/A,N/A,N/A,N/A
KA9777,https://shop.adidas.jp/products/KA9777,Y-3 REGULAR SHORT SLEEVE TEE,16500 JPY,ウェア・服,"XS,S,M,L,XL,2XL","Aurora Plum,ブラック,ホワイト,イエロー",In Stock,毎日の必需品にも、Y-3はディテールにこだわる。ソフトなコットンシングルジャージーを使った、クルーネックのクラシックな「Y-3 REGULAR SHORT SLEEVE TEE」にも、随所にそのこだわりが見てとれる。艶やかなY-3ロゴがアクセント。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/943097bdac9f4d98b7698f12a3ef126b_9366/Y-3_REGULAR_SHORT_SLEEVE_TEE_KA9777_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/153464266ec845deb4e2b903c1e245d0_9366/Y-3_REGULAR_SHORT_SLEEVE_TEE_KA9777_23_hover_model.jpg","半袖,レギュラーフィット,コットン,リブ仕上げのクルーネック,綿100%,艶やかなY-3ロゴを熱転写,素材は、ベターコットンを通して、マスバランスと呼ばれるシステム経由で調達しているため、この製品にベターコットンが使用されていない可能性もあります。",N/A,N/A,N/A,N/A,N/A,N/A
JV8447,https://shop.adidas.jp/products/JV8447,カントリークラブ シーニック グラフィック 半袖Tシャツ,4070 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Aurora Ivy,ホワイト",In Stock,どこにいても「グッドライフ」を体現できる、adidasのグラフィックTシャツ。肌あたりのやさしいコットンジャージー素材を採用。印象的なグラフィックが、リゾート気分を誘う特別感を演出してくれる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e015edc975824a2285b27cf2d5224fe7_9366/T_JV8447_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/f8bea8b3f1b84521b3a2cb863c675e12_9366/T_JV8447_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JM6481,https://shop.adidas.jp/products/JM6481,ミニピザ グラフィックTシャツ,4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Off White,グリーン,ブラック",In Stock,友達とピザを食べるときも、家でくつろぐときも、このアディダスのグラフィックTシャツなら心地よく過ごせる。ソフトなシングルジャージー生地で作られたこのシャツは、快適さが続く。胸に施された遊び心のあるグラフィックは、3バーロゴをピザの一切れに見立てている。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b32f7075b0df4332b522f026e449a307_9366/T_JM6481_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/87cfe07fbf684fb0b81af09d85c91c31_9366/T_JM6481_23_hover_model.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JN2512,https://shop.adidas.jp/products/JN2512,カントリークラブ シーニック グラフィック 半袖Tシャツ,4070 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Off White,グリーン",In Stock,どこにいても「グッドライフ」を体現できる、adidasのグラフィックTシャツ。肌あたりのやさしいコットンジャージー素材を採用。印象的なグラフィックが、リゾート気分を誘う特別感を演出してくれる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4e61d94798954feda4ff98c432c824e8_9366/T_JN2512_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/8741cc0c4ddc4c5f8d5d95e563cbe8ad_9366/T_JN2512_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JE5666,https://shop.adidas.jp/products/JE5666,シームレス 半袖Tシャツ,5830 JPY,ウェア・服,"XS,S,M,L,XL,2XL",Black / Grey Six,In Stock,"adidasのトレーニングTシャツでスポーツの未来を体感しよう。シームレス構造が高い快適性と自由な動きをサポート。スリムフィットが体にしっかりフィットし、まるで第二の肌のような着用感に。クライマクールが汗をすばやく吸収・発散し、涼しくドライな着心地をキープ。集中を妨げず優れたパフォーマンスを支える。

汗をすばやく逃がしてムレやベタつきを抑えるクライマクールテクノロジーを採用。速乾性に優れた繊維で、肌をさらっと快適に保つ。

リサイクル素材を70%以上使用し、環境への配慮も忘れない。すでに存在する素材を再利用することで、廃棄物を削減し、限りある資源への依存を抑え、製品づくりにおける環境負荷の軽減につなげている。","https://assets.adidas.com/images/w_600,f_auto,q_auto/004ff2fc08194dcb8f3d480155dc7a0a_9366/T_JE5666_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/1334576e76694244bc22a6b454dabdb8_9366/T_JE5666_23_hover_model.jpg","半袖,スリムフィット,その他,クルーネック,ナイロン62% / ポリエステル38%,クライマクール,シームレス",N/A,N/A,N/A,N/A,N/A,N/A
KA1247,https://shop.adidas.jp/products/KA1247,アディダスアダプテーション レギュラーフィット カラット 長袖 / 半袖Tシャツ,5170 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","White,ブルー,ブラック",In Stock,アディダスのこのTシャツは、快適さとスタイルを完璧に融合。ソフトで通気性の良いダブルニット生地で、どんなアクティビティでも快適さを維持。ゆったりとしたフィットで、動きやすさが抜群。お気に入りのショーツやジーンズと合わせ、どんなシーンにも適したリラックスしたスタイルを楽しもう。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d1a4e20b261e41c4a570415adc731619_9366/-_T_KA1247_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/496fbdaa52ad442cb4fdae31645f978c_9366/-_T_KA1247_23_hover_model.jpg","半袖,レギュラーフィット,その他,ダブルニット生地,リサイクルポリエステル100%",N/A,N/A,N/A,N/A,N/A,N/A
JM6400,https://shop.adidas.jp/products/JM6400,テレックス ユニセックス グラフィック Tシャツ,4950 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Wonder Beige,ブラック",In Stock,丘の上を自由に駆け回ろう。アディダス テレックスのアウトドアTシャツは、冒険を求める人のための一枚。ソフトなコットンジャージーが、カジュアルな普段使いの雰囲気を醸し出している。すっきりとしたモダンなグラフィックで、冒険心を高めて。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d8bd2c7021b2402a90c0eea2cb1a546f_9366/T_JM6400_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/7c15c3f5d4e04fdd8d25d706e832546c_9366/T_JM6400_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,綿100%,テレックスのグラフィック",N/A,N/A,N/A,N/A,N/A,N/A
KD5160,https://shop.adidas.jp/products/KD5160,"クライマクール ドゥードル ハント バイク グラフィック Tシャツ
",4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black,ホワイト,グリーン",In Stock,"クライマクール ドゥードル ハント バイク グラフィック Tシャツを着て、スポーツウェアスタイルの世界に飛び込もう。このTシャツは見た目だけじゃない。性能が重要。

涼しく、ドライな着心地が続くから、いつでもプレーの準備は万端。クライマクールが汗を吸い上げて分散させるから、涼しく、ドライで、気を散らすことなくパフォーマンスできる。街中を自転車で走っているときも、ただぶらぶらしているときも、このシャツは快適でスタイリッシュな気分にさせてくれる。

レギュラーフィットのデザインが、動きに合わせたリラックス感を実現。肌触りがソフトなインターロックの生地を採用したこのTシャツは、毎日着るのに最適。

マルチカラーのデジタル シルクスクリーンプリント、ステッチ、裾に施したウーブンラベルがユニークなセンスを加え、他の人とは一線を画す。

このadidasのTシャツを誇らしげに着て、自分のスタイルを際立たせよう。

","https://assets.adidas.com/images/w_600,f_auto,q_auto/60714fcbcec84b8fa93721882f6bbf6d_9366/T_KD5160_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/be937a789cc3412dacc2a702ed654d55_9366/T_KD5160_23_hover_model.jpg","半袖,レギュラーフィット,その他,レギュラーフィット

,ポリエステル100%（100%リサイクル素材）

,クライマクールテクノロジー

",N/A,N/A,N/A,N/A,N/A,N/A
KD6250,https://shop.adidas.jp/products/KD6250,adidas Originals カモフラージュ柄 サッカー ジャージー,12100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Aop Camo,マルチ",In Stock,adidas Originalsは何十年にもわたるadidasスポーツの歴史を継承し、その積み上げてきた歴史がこのadidasジャージーに輝いている。サッカーウェアをルーツとしたシルエットながら、ルーズフィットとカモフラージュプリントは、今の時代のスタイルを主張。トラックパンツやショーツと合わせれば、どんな気分のときもしっくりなじむ。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/daa7825be3dd437b9e7d7d51860f6edf_9366/adidas_Originals_KD6250_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/6de95dfd7adb49f5b7b581e91bd09675_9366/adidas_Originals_KD6250_23_hover_model.jpg","半袖,ルーズフィット,その他,リブ仕上げのネック,リサイクルポリエステル90% / ポリウレタン10%",N/A,N/A,N/A,N/A,N/A,N/A
JY2902,https://shop.adidas.jp/products/JY2902,クラブ テニス クライマクール 半袖Tシャツ,4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Lime Burst,ホワイト,ブラック",In Stock,"コートに立つときのギアがすべて揃うクラブテニスコレクション。肩を自由に動かせるフリーリフトデザインを採用し、腕を高く上げる動作をラクにこなせる、ハードな打ち合いの続く試合にぴったりの一枚。CLIMACOOLテクノロジーが汗を逃がして身体に清涼感をもたらし、余計なことに気を取られずに気持ち良く動ける。胸に3バーロゴをあしらい、アディダス スタイルを強調している。

速乾性に優れたファイバーを使用し、爽やかな肌触りに仕上げている。

この製品には、リサイクル素材を70%以上使用。製造された製品の素材をリユースすることで、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/b1e5e69a0cec483ea82ad84d41cfb349_9366/T_JY2902_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/d0cc92eff27c460daea9082e61fd8174_9366/T_JY2902_23_hover_model.jpg","半袖,レギュラーフィット,その他,ポリエステル100%,CLIMACOOL,フリーリフトデザイン",N/A,N/A,N/A,N/A,N/A,N/A
JM6459,https://shop.adidas.jp/products/JM6459,フード グリルチーズ グラフィックTシャツ,4070 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Off White,ブルー,ブラウン,ブラック",In Stock,チーズとパン。2つのシンプルな材料を組み合わせれば、いつだってお気に入りの心安らぐメニュー、グリルチーズサンドイッチができあがる。このアディダスの半袖Tシャツは、カラフルなグラフィックでおいしい料理の楽しみを称えている。ソフトなコットンは、いつ着ても快適さが続く。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0d4f67a50fe2497da4a1871c1593001a_9366/T_JM6459_000_plp_model_hover.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JW6644,https://shop.adidas.jp/products/JW6644,アディダス スポーツデザイン GFX半袖Tシャツ,5170 JPY,ウェア・服,"XL/XXL,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Black,ベージュ",In Stock,"大胆に個性を主張できる、ゆったりしたオーバーサイズのグラフィックTシャツ。創造性とイマジネーションをカタチにする、adidas Sport Design Studioのシンプルなグラフィックを前と後ろに配している。コーディネートを選ばないニュートラルカラーだから、どんな着こなしにも合う。

様々なサイズ、ジェンダー、体型を考慮して、すべてのジェンダーに合うように構築したシステム、UNITEFITを採用。","https://assets.adidas.com/images/w_600,f_auto,q_auto/593d1a34243146e19c55d660b9013670_9366/GFXT_JW6644_23_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/45b1f3a542b346cab34e3e517e3b5c1d_9366/GFXT_JW6644_000_plp_model_hover.jpg","半袖,ルーズフィット,コットン,綿70% / ポリエステル30%",N/A,N/A,N/A,N/A,N/A,N/A
JW4344,https://shop.adidas.jp/products/JW4344,フード ピーナッツバター＆ジェリー グラフィックTシャツ,3850 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","White,ブルー",In Stock,濃厚でナッツ風味豊かなピーナッツバターと甘くてフルーティーなジェリー。組み合わせれば、ピーナッツバターとジェリーのサンドイッチというどこか懐かしい極上の一品が完成。おいしいものを食べる喜びが伝わってくるこのadidasのグラフィックTシャツは、生地にソフトな綿を採用しているため快適に着こなせる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d1d9c97ad35e41b598550393e66bf109_9366/T_JW4344_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/8d70d665da64422082abeb55f7dc93c2_9366/T_JW4344_23_hover_model.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JM5702,https://shop.adidas.jp/products/JM5702,Adi365 ランニング クライマクール+ 半袖Tシャツ,7700 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black / Grey Six,グリーン",In Stock,"少々の暑さでは足を止めない。adidas Runningの半袖Tシャツは、長距離のランニングや、スピードトレーニング、うだるような暑さを感じる日陰のない道でも、涼しさを保つ。清涼感のある着心地が特徴のクライマクール+を採用。ベンチレーションのおかげで肌に風が通り、暗い場所ではリフレクターディテールが視認性を高める。

汗をすばやく逃がしてムレやベタつきを抑えるクライマクール+テクノロジーを採用。速乾性に優れた繊維が、肌をさらっと快適に保つ。ボディマッピング技術を駆使し、汗をかきやすい場所にピンポイントで汗対策機能を持たせている。革新的な技術と先進素材を組み合わせたウェア。涼しく爽やかな感触で、パフォーマンスをあげることだけに集中させてくれる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/52c4af3e2fcd4c1b9b1583feabef3fe9_9366/Adi365_T_JM5702_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/ff158f306ab54c6aa165b487bb019edd_9366/Adi365_T_JM5702_HM3_hover.jpg","半袖,レギュラーフィット,その他,リサイクルポリエステル100%,クライマクール+",N/A,N/A,N/A,N/A,N/A,N/A
